loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
10000.0, 36 months,19.03,366.72,D3,2 years,MORTGAGE,60000.0,debt_consolidation,8.94,12.0,0.0,4201.0,37.2,18.0,1.0,0.0
15000.0, 60 months,18.99,389.03,D3,10+ years,RENT,83000.0,debt_consolidation,5.9,6.0,0.0,4040.0,23.1,19.0,0.0,0.0
4200.0, 36 months,13.59,142.72,C2,2 years,MORTGAGE,64000.0,debt_consolidation,15.64,18.0,0.0,11918.0,42.3,23.0,2.0,0.0
17000.0, 36 months,14.08,581.69,C3,< 1 year,RENT,11000.0,debt_consolidation,52.62,10.0,0.0,17987.0,71.7,24.0,2.0,0.0
2500.0, 36 months,12.62,83.78,C1,5 years,RENT,28000.0,debt_consolidation,3.13,3.0,1.0,2348.0,28.3,7.0,0.0,1.0
25000.0, 60 months,17.09,622.53,D1,10+ years,RENT,85000.0,debt_consolidation,20.67,19.0,1.0,11633.0,57.0,46.0,0.0,1.0
21000.0, 36 months,9.93,676.93,B2,4 years,RENT,68000.0,debt_consolidation,25.15,14.0,0.0,4811.0,59.4,27.0,0.0,0.0
13200.0, 36 months,21.45,500.37,D5,6 years,RENT,34800.0,debt_consolidation,40.83,11.0,0.0,10650.0,52.0,12.0,0.0,0.0
28000.0, 60 months,13.59,645.58,C2,4 years,MORTGAGE,80000.0,debt_consolidation,14.29,16.0,0.0,6530.0,25.5,26.0,2.0,0.0
24000.0, 36 months,15.05,832.56,C4,10+ years,RENT,61000.0,debt_consolidation,23.69,16.0,0.0,21128.0,51.8,27.0,0.0,0.0
13250.0, 60 months,26.3,399.07,E5,10+ years,MORTGAGE,85000.0,debt_consolidation,23.32,17.0,1.0,13196.0,38.0,27.0,1.0,1.0
32000.0, 36 months,12.62,1072.36,C1,10+ years,MORTGAGE,100000.0,debt_consolidation,12.37,5.0,0.0,243.0,10.6,28.0,7.0,0.0
18400.0, 60 months,15.05,438.22,C4,1 year,OWN,40000.0,debt_consolidation,9.78,8.0,0.0,10240.0,10.8,15.0,0.0,0.0
8000.0, 36 months,13.59,271.84,C2,1 year,MORTGAGE,45000.0,credit_card,30.19,13.0,1.0,11245.0,41.5,29.0,1.0,1.0
32000.0, 36 months,14.08,1094.93,C3,< 1 year,RENT,104000.0,debt_consolidation,29.0,19.0,0.0,20667.0,83.3,30.0,3.0,0.0
12000.0, 36 months,11.99,398.52,B5,10+ years,MORTGAGE,150000.0,debt_consolidation,10.21,8.0,0.0,68508.0,95.1,14.0,1.0,0.0
18000.0, 36 months,12.62,603.21,C1,6 years,MORTGAGE,90000.0,debt_consolidation,11.76,20.0,0.0,25333.0,48.6,40.0,3.0,0.0
20000.0, 36 months,25.49,800.39,E4,2 years,RENT,54000.0,debt_consolidation,18.78,6.0,0.0,4615.0,82.4,19.0,0.0,0.0
35000.0, 36 months,11.99,1162.34,B5,< 1 year,MORTGAGE,140000.0,debt_consolidation,26.61,17.0,0.0,34280.0,49.1,30.0,2.0,0.0
14000.0, 36 months,10.91,457.75,B4,,OWN,29000.0,debt_consolidation,50.29,13.0,1.0,8016.0,23.8,28.0,0.0,1.0
10000.0, 36 months,16.02,351.67,C5,4 years,MORTGAGE,58000.0,home_improvement,29.44,45.0,0.0,16539.0,21.0,54.0,1.0,0.0
7000.0, 36 months,13.49,237.52,C2,4 years,RENT,45000.0,debt_consolidation,5.87,8.0,1.0,2799.0,18.2,22.0,0.0,0.0
14000.0, 60 months,16.02,340.61,C5,2 years,MORTGAGE,28000.0,debt_consolidation,18.47,10.0,0.0,12700.0,52.9,10.0,1.0,0.0
15000.0, 36 months,14.08,513.25,C3,2 years,RENT,60000.0,major_purchase,14.42,10.0,0.0,19817.0,66.9,28.0,0.0,0.0
20000.0, 60 months,14.08,466.2,C3,1 year,RENT,69000.0,debt_consolidation,14.66,17.0,0.0,31003.0,65.1,28.0,1.0,0.0
28000.0, 36 months,7.35,869.05,A4,2 years,MORTGAGE,180000.0,credit_card,4.86,9.0,0.0,23898.0,77.1,20.0,1.0,0.0
4200.0, 36 months,9.93,135.39,B2,,MORTGAGE,60000.0,vacation,19.36,15.0,0.0,6654.0,52.8,22.0,2.0,0.0
7000.0, 36 months,10.91,228.88,B4,2 years,OWN,40000.0,debt_consolidation,8.82,8.0,0.0,8517.0,40.0,17.0,0.0,0.0
6275.0, 36 months,25.82,252.23,E4,4 years,OWN,18500.0,debt_consolidation,32.32,8.0,0.0,7494.0,65.7,16.0,0.0,0.0
14000.0, 36 months,10.91,457.75,B4,6 years,MORTGAGE,105000.0,debt_consolidation,31.68,21.0,0.0,16624.0,41.9,36.0,1.0,0.0
40000.0, 60 months,16.02,973.15,C5,10+ years,MORTGAGE,86925.0,debt_consolidation,13.32,17.0,1.0,6944.0,26.8,23.0,3.0,0.0
28000.0, 60 months,12.62,631.66,C1,2 years,RENT,63580.0,debt_consolidation,27.27,5.0,0.0,8191.0,56.1,15.0,0.0,0.0
10000.0, 60 months,19.03,259.58,D3,2 years,RENT,85000.0,other,11.21,6.0,0.0,4949.0,49.5,15.0,0.0,0.0
7525.0, 36 months,15.05,261.05,C4,2 years,MORTGAGE,42000.0,small_business,21.54,6.0,0.0,6356.0,68.3,9.0,1.0,0.0
25000.0, 60 months,9.44,524.32,B1,,MORTGAGE,103000.0,debt_consolidation,12.3,22.0,0.0,30546.0,19.6,33.0,3.0,0.0
10000.0, 36 months,18.06,361.83,D2,10+ years,MORTGAGE,85000.0,debt_consolidation,17.77,32.0,1.0,32541.0,63.9,41.0,2.0,1.0
26025.0, 60 months,30.65,852.42,F4,10+ years,OWN,62000.0,debt_consolidation,15.12,16.0,0.0,24710.0,41.3,28.0,0.0,0.0
14000.0, 36 months,16.02,492.34,C5,< 1 year,MORTGAGE,93000.0,credit_card,16.98,12.0,0.0,21324.0,69.0,23.0,1.0,0.0
20000.0, 60 months,16.02,486.58,C5,5 years,MORTGAGE,100000.0,debt_consolidation,20.95,26.0,1.0,24805.0,26.1,31.0,1.0,0.0
12800.0, 60 months,11.99,284.67,B5,3 years,RENT,50000.0,debt_consolidation,25.85,7.0,0.0,16511.0,67.0,9.0,0.0,0.0
14400.0, 60 months,15.05,342.96,C4,10+ years,MORTGAGE,178000.0,debt_consolidation,22.07,16.0,0.0,35369.0,58.8,27.0,4.0,0.0
18000.0, 36 months,10.91,588.54,B4,< 1 year,OWN,64500.0,credit_card,16.11,7.0,0.0,16159.0,53.0,7.0,0.0,0.0
20000.0, 60 months,9.44,419.46,B1,2 years,MORTGAGE,90000.0,car,7.31,13.0,0.0,5350.0,11.7,27.0,3.0,0.0
8000.0, 36 months,5.32,240.92,A1,2 years,MORTGAGE,82000.0,home_improvement,23.11,24.0,0.0,2370.0,9.4,44.0,1.0,0.0
15000.0, 60 months,14.08,349.65,C3,10+ years,MORTGAGE,67000.0,debt_consolidation,24.07,10.0,0.0,7974.0,39.9,30.0,1.0,0.0
20000.0, 60 months,11.99,444.79,B5,8 years,MORTGAGE,100000.0,debt_consolidation,15.37,6.0,0.0,18394.0,63.0,11.0,0.0,0.0
5000.0, 36 months,17.09,178.49,D1,3 years,MORTGAGE,53000.0,debt_consolidation,18.59,16.0,0.0,1984.0,13.8,21.0,1.0,0.0
26875.0, 60 months,19.03,697.6,D3,8 years,MORTGAGE,70000.0,debt_consolidation,11.07,10.0,0.0,26455.0,64.5,15.0,1.0,0.0
12000.0, 36 months,21.45,454.88,D5,5 years,RENT,65000.0,small_business,31.59,28.0,0.0,19649.0,38.1,30.0,0.0,0.0
16000.0, 60 months,14.08,372.96,C3,10+ years,MORTGAGE,110000.0,debt_consolidation,27.19,15.0,0.0,19243.0,55.3,42.0,3.0,0.0
18000.0, 60 months,19.03,467.23,D3,1 year,RENT,47500.0,credit_card,28.6,23.0,0.0,19921.0,50.1,37.0,0.0,0.0
9350.0, 36 months,19.03,342.88,D3,,RENT,26000.0,debt_consolidation,16.66,14.0,0.0,12270.0,46.3,36.0,0.0,0.0
12600.0, 60 months,15.05,300.09,C4,2 years,MORTGAGE,107250.0,major_purchase,26.28,18.0,0.0,22725.0,65.9,25.0,1.0,0.0
16000.0, 36 months,17.09,571.17,D1,10+ years,MORTGAGE,75000.0,debt_consolidation,30.22,12.0,1.0,48658.0,73.1,28.0,0.0,1.0
17600.0, 60 months,20.0,466.3,D4,9 years,RENT,50000.0,debt_consolidation,10.35,5.0,0.0,11381.0,55.8,8.0,0.0,0.0
12525.0, 36 months,15.05,434.49,C4,2 years,RENT,50000.0,car,22.54,9.0,0.0,13297.0,54.1,17.0,0.0,0.0
8600.0, 36 months,10.91,281.19,B4,< 1 year,RENT,75000.0,credit_card,10.27,6.0,0.0,14051.0,76.8,11.0,1.0,0.0
6475.0, 36 months,16.02,227.71,C5,5 years,MORTGAGE,42000.0,debt_consolidation,16.11,16.0,0.0,4029.0,22.5,23.0,2.0,0.0
13000.0, 36 months,15.05,450.97,C4,10+ years,MORTGAGE,87000.0,debt_consolidation,12.73,11.0,0.0,14429.0,91.0,22.0,2.0,0.0
20000.0, 60 months,10.42,429.09,B3,6 years,RENT,55000.0,debt_consolidation,25.03,10.0,0.0,12508.0,52.6,26.0,2.0,0.0
18000.0, 36 months,9.93,580.22,B2,10+ years,MORTGAGE,180000.0,credit_card,7.47,15.0,0.0,27371.0,52.9,30.0,6.0,0.0
2700.0, 36 months,21.45,102.35,D5,10+ years,MORTGAGE,45000.0,debt_consolidation,21.44,7.0,1.0,6883.0,82.0,55.0,3.0,1.0
12000.0, 36 months,19.03,440.06,D3,1 year,RENT,59000.0,debt_consolidation,30.9,18.0,0.0,20257.0,45.9,19.0,0.0,0.0
8000.0, 36 months,7.35,248.3,A4,2 years,MORTGAGE,80000.0,credit_card,9.57,17.0,0.0,8116.0,20.0,25.0,2.0,0.0
10000.0, 36 months,18.99,366.51,D3,6 years,MORTGAGE,37000.0,credit_card,19.38,10.0,0.0,6327.0,36.2,29.0,3.0,0.0
16550.0, 60 months,30.89,544.54,G3,1 year,MORTGAGE,60000.0,debt_consolidation,16.54,12.0,1.0,9272.0,86.7,17.0,2.0,1.0
18000.0, 60 months,18.06,457.67,D2,4 years,MORTGAGE,105000.0,medical,3.93,8.0,0.0,9711.0,77.0,23.0,4.0,0.0
15000.0, 60 months,21.45,409.61,D5,10+ years,RENT,45000.0,home_improvement,11.73,4.0,0.0,4979.0,90.5,7.0,2.0,0.0
32000.0, 36 months,10.49,1039.93,B2,< 1 year,RENT,207500.0,other,10.64,10.0,4.0,23260.0,39.5,24.0,1.0,0.0
35000.0, 60 months,9.44,734.04,B1,7 years,RENT,90000.0,home_improvement,16.52,22.0,0.0,8782.0,10.7,42.0,0.0,0.0
19000.0, 36 months,10.42,616.83,B3,4 years,OWN,81000.0,debt_consolidation,10.15,12.0,1.0,4520.0,19.0,16.0,1.0,1.0
10200.0, 36 months,9.93,328.8,B2,4 years,RENT,65000.0,credit_card,23.61,9.0,0.0,10895.0,57.0,24.0,1.0,0.0
2300.0, 36 months,10.42,74.67,B3,,RENT,23000.0,credit_card,22.09,3.0,0.0,4007.0,45.0,20.0,0.0,0.0
7000.0, 36 months,12.62,234.58,C1,,OWN,44000.0,debt_consolidation,11.73,12.0,0.0,13101.0,38.6,14.0,0.0,0.0
18000.0, 60 months,14.08,419.58,C3,4 years,MORTGAGE,150000.0,debt_consolidation,15.31,11.0,0.0,18648.0,60.0,17.0,2.0,0.0
10000.0, 60 months,14.08,233.1,C3,1 year,RENT,45000.0,debt_consolidation,19.41,7.0,1.0,2575.0,45.2,14.0,0.0,1.0
16000.0, 36 months,11.49,527.55,B5,9 years,MORTGAGE,70000.0,credit_card,27.07,24.0,0.0,32446.0,66.0,29.0,3.0,0.0
16000.0, 60 months,7.99,324.35,A5,10+ years,OWN,250000.0,home_improvement,11.35,16.0,0.0,47951.0,39.0,65.0,5.0,0.0
16000.0, 60 months,13.59,368.9,C2,10+ years,MORTGAGE,105000.0,debt_consolidation,17.95,12.0,0.0,25677.0,87.0,34.0,5.0,0.0
10000.0, 36 months,15.05,346.9,C4,,MORTGAGE,32000.0,debt_consolidation,32.86,9.0,0.0,10660.0,76.1,21.0,1.0,0.0
2400.0, 36 months,21.45,90.98,D5,10+ years,MORTGAGE,53000.0,credit_card,16.6,12.0,0.0,15561.0,54.2,22.0,1.0,0.0
7500.0, 36 months,10.42,243.49,B3,10+ years,MORTGAGE,64000.0,credit_card,5.16,8.0,0.0,7294.0,42.7,17.0,2.0,0.0
9600.0, 36 months,9.44,307.25,B1,2 years,RENT,33000.0,debt_consolidation,26.8,10.0,0.0,2992.0,3.6,12.0,0.0,0.0
31500.0, 36 months,26.3,1274.2,E5,10+ years,MORTGAGE,75000.0,other,20.13,11.0,0.0,12947.0,74.0,18.0,1.0,0.0
6000.0, 36 months,10.42,194.79,B3,9 years,OWN,42875.0,debt_consolidation,34.27,15.0,0.0,27053.0,78.0,21.0,0.0,0.0
18200.0, 36 months,9.93,586.67,B2,10+ years,MORTGAGE,80000.0,credit_card,21.55,6.0,0.0,12833.0,70.5,23.0,4.0,0.0
15000.0, 36 months,7.07,463.64,A2,10+ years,MORTGAGE,97000.0,small_business,17.27,16.0,0.0,1534.0,2.3,31.0,2.0,0.0
7200.0, 36 months,15.99,253.1,C5,10+ years,MORTGAGE,44000.0,credit_card,31.35,26.0,0.0,21234.0,43.6,41.0,0.0,0.0
28000.0, 60 months,16.02,681.21,C5,2 years,RENT,148000.0,debt_consolidation,22.38,18.0,0.0,37337.0,57.6,40.0,0.0,0.0
16000.0, 60 months,19.03,415.32,D3,7 years,RENT,72000.0,debt_consolidation,27.22,11.0,1.0,15180.0,61.0,19.0,2.0,1.0
20000.0, 60 months,19.03,519.15,D3,2 years,MORTGAGE,65460.0,debt_consolidation,16.04,9.0,0.0,11815.0,86.9,24.0,2.0,0.0
15200.0, 36 months,12.62,509.38,C1,10+ years,RENT,65000.0,debt_consolidation,16.01,8.0,1.0,4293.0,62.0,12.0,1.0,1.0
5000.0, 36 months,18.06,180.92,D2,5 years,OWN,40000.0,small_business,4.92,14.0,8.0,3401.0,16.4,21.0,2.0,1.0
7000.0, 36 months,7.97,219.26,A5,2 years,RENT,55000.0,debt_consolidation,11.57,15.0,0.0,10940.0,19.0,19.0,0.0,0.0
25000.0, 36 months,12.62,837.79,C1,6 years,MORTGAGE,225000.0,debt_consolidation,9.33,14.0,0.0,26848.0,68.0,19.0,1.0,0.0
7000.0, 36 months,10.42,227.26,B3,5 years,RENT,72000.0,debt_consolidation,11.83,9.0,1.0,8798.0,57.0,25.0,3.0,1.0
12500.0, 60 months,21.45,341.34,D5,10+ years,MORTGAGE,75000.0,debt_consolidation,10.08,29.0,1.0,9627.0,69.8,43.0,5.0,1.0
10000.0, 36 months,10.42,324.65,B3,2 years,MORTGAGE,85000.0,debt_consolidation,16.63,15.0,2.0,30851.0,86.7,30.0,1.0,1.0
20000.0, 60 months,14.08,466.2,C3,2 years,MORTGAGE,60000.0,debt_consolidation,25.72,21.0,0.0,11339.0,25.5,35.0,3.0,0.0
15000.0, 36 months,12.62,502.67,C1,10+ years,RENT,85000.0,debt_consolidation,16.05,7.0,1.0,6150.0,16.7,16.0,0.0,1.0
20000.0, 60 months,16.02,486.58,C5,9 years,MORTGAGE,71600.0,debt_consolidation,28.73,8.0,1.0,10021.0,36.0,38.0,1.0,1.0
30000.0, 60 months,7.97,607.87,A5,< 1 year,RENT,60000.0,debt_consolidation,25.66,16.0,0.0,13488.0,28.7,38.0,2.0,0.0
30000.0, 60 months,14.08,699.3,C3,10+ years,MORTGAGE,79000.0,debt_consolidation,29.9,16.0,2.0,11043.0,26.2,67.0,1.0,1.0
12000.0, 36 months,11.39,395.09,B3,10+ years,MORTGAGE,80000.0,debt_consolidation,19.98,15.0,0.0,11836.0,74.0,22.0,1.0,0.0
16000.0, 60 months,16.02,389.26,C5,4 years,OWN,135000.0,major_purchase,8.27,9.0,0.0,8964.0,43.7,17.0,2.0,0.0
11500.0, 36 months,15.05,398.94,C4,10+ years,RENT,74000.0,debt_consolidation,24.76,15.0,0.0,42910.0,54.8,23.0,0.0,0.0
7250.0, 36 months,25.82,291.42,E4,10+ years,MORTGAGE,52000.0,credit_card,32.68,14.0,0.0,16772.0,35.5,37.0,4.0,0.0
4000.0, 36 months,7.35,124.15,A4,10+ years,MORTGAGE,40000.0,vacation,18.69,7.0,0.0,11214.0,60.3,20.0,4.0,0.0
20000.0, 60 months,16.02,486.58,C5,7 years,RENT,54000.0,debt_consolidation,22.0,12.0,3.0,10982.0,51.1,16.0,0.0,1.0
8500.0, 36 months,7.07,262.73,A2,10+ years,RENT,37876.0,debt_consolidation,9.03,12.0,0.0,7419.0,16.6,21.0,0.0,0.0
23900.0, 36 months,15.05,829.09,C4,8 years,MORTGAGE,72300.0,debt_consolidation,33.61,14.0,1.0,15816.0,38.9,25.0,1.0,1.0
7000.0, 36 months,10.42,227.26,B3,8 years,RENT,35000.0,credit_card,26.54,10.0,0.0,6168.0,49.0,24.0,0.0,0.0
10000.0, 36 months,26.3,404.51,E5,5 years,MORTGAGE,36000.0,medical,18.17,11.0,1.0,4525.0,61.1,19.0,0.0,0.0
35000.0, 36 months,30.99,1504.85,G5,,OWN,120000.0,debt_consolidation,20.57,15.0,0.0,100909.0,57.4,20.0,1.0,0.0
35000.0, 60 months,16.02,851.51,C5,7 years,MORTGAGE,125000.0,debt_consolidation,10.06,13.0,0.0,6236.0,60.5,18.0,1.0,0.0
30000.0, 60 months,12.62,676.78,C1,< 1 year,MORTGAGE,126000.0,debt_consolidation,16.17,15.0,0.0,12739.0,36.9,45.0,3.0,0.0
6000.0, 36 months,14.08,205.3,C3,10+ years,RENT,60000.0,other,23.38,7.0,0.0,21544.0,70.9,16.0,1.0,0.0
20000.0, 60 months,17.09,498.02,D1,< 1 year,RENT,40000.0,debt_consolidation,16.08,3.0,1.0,2594.0,52.9,16.0,0.0,1.0
35000.0, 36 months,13.49,1187.57,C2,10+ years,MORTGAGE,197000.0,home_improvement,17.57,21.0,0.0,25943.0,38.4,43.0,5.0,0.0
7425.0, 36 months,16.02,261.12,C5,,RENT,21876.0,debt_consolidation,29.46,3.0,0.0,14882.0,101.9,9.0,2.0,0.0
15000.0, 60 months,13.59,345.85,C2,3 years,RENT,65000.0,credit_card,19.26,16.0,0.0,11070.0,50.8,17.0,0.0,0.0
20000.0, 60 months,16.02,486.58,C5,2 years,RENT,75000.0,debt_consolidation,13.57,8.0,0.0,11512.0,34.9,13.0,0.0,0.0
5000.0, 36 months,13.59,169.9,C2,5 years,RENT,65000.0,credit_card,1.98,6.0,0.0,4981.0,70.2,9.0,0.0,0.0
3000.0, 36 months,12.74,100.71,C1,,RENT,25260.0,other,29.36,8.0,1.0,17785.0,70.3,16.0,0.0,1.0
35000.0, 36 months,5.32,1054.02,A1,< 1 year,MORTGAGE,185000.0,credit_card,18.03,13.0,0.0,27066.0,34.2,30.0,6.0,0.0
11000.0, 36 months,16.02,386.84,C5,10+ years,RENT,30000.0,credit_card,51.04,9.0,0.0,9193.0,68.6,16.0,0.0,0.0
15000.0, 60 months,13.59,345.85,C2,2 years,MORTGAGE,110000.0,debt_consolidation,23.57,13.0,0.0,7068.0,50.8,32.0,5.0,0.0
18000.0, 36 months,9.44,576.09,B1,2 years,RENT,79000.0,debt_consolidation,25.37,16.0,0.0,13883.0,22.8,35.0,0.0,0.0
21000.0, 60 months,16.02,510.91,C5,7 years,RENT,50000.0,debt_consolidation,22.81,17.0,0.0,12689.0,39.9,30.0,0.0,0.0
25000.0, 36 months,14.08,855.42,C3,8 years,MORTGAGE,120000.0,debt_consolidation,21.73,15.0,0.0,53853.0,94.1,27.0,4.0,0.0
5000.0, 36 months,15.05,173.45,C4,< 1 year,RENT,90000.0,home_improvement,4.75,4.0,0.0,1098.0,21.5,12.0,0.0,0.0
5175.0, 36 months,18.06,187.25,D2,1 year,RENT,14400.0,debt_consolidation,23.0,5.0,0.0,6525.0,56.7,6.0,0.0,0.0
12000.0, 36 months,15.05,416.28,C4,10+ years,MORTGAGE,88000.0,home_improvement,24.48,11.0,1.0,4571.0,43.5,24.0,5.0,1.0
29900.0, 60 months,16.02,727.43,C5,5 years,MORTGAGE,170000.0,debt_consolidation,28.23,21.0,0.0,16244.0,26.1,32.0,0.0,0.0
13400.0, 36 months,13.49,454.67,C2,5 years,MORTGAGE,50000.0,debt_consolidation,19.92,11.0,0.0,11037.0,58.0,36.0,2.0,0.0
35000.0, 60 months,14.08,815.85,C3,10+ years,RENT,80000.0,debt_consolidation,20.4,9.0,0.0,2764.0,12.3,24.0,0.0,0.0
18000.0, 36 months,15.99,632.74,C5,10+ years,RENT,40000.0,credit_card,33.39,15.0,0.0,14874.0,69.0,35.0,0.0,0.0
9325.0, 36 months,12.62,312.5,C1,< 1 year,MORTGAGE,135000.0,credit_card,30.9,16.0,0.0,52543.0,87.1,36.0,5.0,0.0
9000.0, 36 months,15.05,312.21,C4,10+ years,MORTGAGE,136000.0,home_improvement,23.85,22.0,0.0,22220.0,64.8,44.0,1.0,0.0
30000.0, 36 months,18.06,1085.48,D2,10+ years,OWN,103000.0,debt_consolidation,23.28,10.0,0.0,17760.0,63.7,20.0,0.0,0.0
8000.0, 36 months,19.03,293.37,D3,10+ years,MORTGAGE,35000.0,debt_consolidation,28.54,9.0,0.0,4929.0,43.2,14.0,2.0,0.0
30000.0, 36 months,15.99,1054.57,C5,10+ years,RENT,140000.0,debt_consolidation,10.97,19.0,0.0,32922.0,60.5,31.0,0.0,0.0
10000.0, 60 months,11.99,222.4,B5,10+ years,RENT,29000.0,debt_consolidation,33.36,9.0,0.0,3377.0,31.6,20.0,0.0,0.0
18950.0, 36 months,16.02,666.42,C5,10+ years,MORTGAGE,135000.0,debt_consolidation,13.37,11.0,0.0,12291.0,88.4,22.0,3.0,0.0
10000.0, 36 months,14.99,346.61,C4,1 year,RENT,52000.0,debt_consolidation,19.39,9.0,0.0,10162.0,69.6,15.0,0.0,0.0
21900.0, 60 months,16.02,532.8,C5,5 years,MORTGAGE,65000.0,home_improvement,17.37,12.0,1.0,8345.0,45.9,19.0,1.0,1.0
18000.0, 36 months,9.44,576.09,B1,7 years,RENT,80000.0,debt_consolidation,21.77,11.0,0.0,13777.0,67.9,25.0,0.0,0.0
7500.0, 36 months,9.93,241.76,B2,5 years,OWN,98000.0,car,7.97,11.0,1.0,6126.0,52.8,19.0,3.0,0.0
11000.0, 60 months,16.02,267.62,C5,10+ years,OWN,39000.0,debt_consolidation,22.85,12.0,0.0,15494.0,63.5,34.0,3.0,0.0
14000.0, 60 months,15.05,333.43,C4,9 years,MORTGAGE,48000.0,home_improvement,9.05,9.0,0.0,7881.0,38.3,13.0,2.0,0.0
12000.0, 60 months,21.45,327.69,D5,1 year,RENT,30000.0,debt_consolidation,31.48,5.0,0.0,11880.0,95.8,7.0,0.0,0.0
9600.0, 36 months,13.59,326.2,C2,4 years,RENT,75750.0,moving,18.54,9.0,0.0,5484.0,23.8,18.0,0.0,0.0
19200.0, 60 months,9.44,402.68,B1,2 years,MORTGAGE,100000.0,car,24.18,16.0,0.0,33017.0,76.6,53.0,6.0,0.0
19400.0, 60 months,26.3,584.3,E5,10+ years,RENT,70000.0,moving,29.32,13.0,0.0,4212.0,23.0,34.0,0.0,0.0
22000.0, 60 months,26.3,662.61,E5,< 1 year,RENT,87600.0,debt_consolidation,23.63,9.0,0.0,59597.0,86.8,14.0,1.0,0.0
3500.0, 36 months,9.44,112.02,B1,,RENT,27000.0,credit_card,17.11,5.0,0.0,3457.0,75.2,8.0,0.0,0.0
24000.0, 60 months,15.05,571.59,C4,1 year,MORTGAGE,102500.0,credit_card,14.27,22.0,0.0,22321.0,20.4,60.0,4.0,0.0
10000.0, 36 months,15.05,346.9,C4,3 years,RENT,42000.0,debt_consolidation,26.85,11.0,0.0,14762.0,78.1,19.0,1.0,0.0
19200.0, 60 months,11.39,421.2,B3,10+ years,MORTGAGE,63000.0,debt_consolidation,33.75,17.0,0.0,59783.0,57.0,28.0,3.0,0.0
13000.0, 60 months,15.05,309.62,C4,< 1 year,RENT,43000.0,debt_consolidation,14.12,5.0,0.0,6823.0,78.4,5.0,0.0,0.0
28225.0, 60 months,9.93,598.73,B2,7 years,OWN,75000.0,debt_consolidation,17.36,11.0,0.0,17887.0,37.3,28.0,4.0,0.0
12000.0, 60 months,24.85,351.17,E3,< 1 year,MORTGAGE,119000.0,credit_card,22.34,20.0,0.0,49804.0,52.3,41.0,3.0,0.0
24000.0, 60 months,26.3,722.84,E5,10+ years,MORTGAGE,102000.0,debt_consolidation,28.33,19.0,0.0,24224.0,45.2,36.0,2.0,0.0
5000.0, 36 months,14.08,171.09,C3,3 years,OWN,65000.0,major_purchase,14.57,7.0,0.0,875.0,14.8,8.0,0.0,0.0
20000.0, 36 months,15.05,693.8,C4,,RENT,75000.0,debt_consolidation,25.79,13.0,0.0,21738.0,71.3,20.0,2.0,0.0
12000.0, 36 months,9.93,386.82,B2,10+ years,MORTGAGE,108000.0,vacation,5.23,4.0,0.0,19743.0,80.6,11.0,2.0,0.0
18000.0, 36 months,16.02,633.01,C5,4 years,RENT,185000.0,debt_consolidation,11.38,9.0,1.0,10316.0,64.1,16.0,0.0,0.0
12000.0, 60 months,17.09,298.82,D1,10+ years,MORTGAGE,67000.0,debt_consolidation,12.99,10.0,0.0,8675.0,42.3,14.0,1.0,0.0
2200.0, 36 months,13.59,74.76,C2,5 years,MORTGAGE,75000.0,other,21.57,11.0,1.0,11649.0,61.3,27.0,3.0,1.0
20000.0, 60 months,26.3,602.37,E5,5 years,OWN,60000.0,debt_consolidation,31.92,11.0,0.0,16174.0,38.7,15.0,0.0,0.0
10000.0, 36 months,10.91,326.97,B4,1 year,RENT,60000.0,debt_consolidation,33.86,8.0,0.0,5557.0,47.0,21.0,0.0,0.0
5975.0, 36 months,16.02,210.13,C5,9 years,MORTGAGE,60000.0,medical,16.42,4.0,0.0,2454.0,33.6,6.0,1.0,0.0
35000.0, 36 months,15.99,1230.33,C5,10+ years,RENT,89000.0,debt_consolidation,21.89,13.0,0.0,24150.0,68.0,36.0,0.0,0.0
25200.0, 60 months,14.08,587.41,C3,2 years,MORTGAGE,125000.0,credit_card,23.88,18.0,0.0,21172.0,38.2,37.0,6.0,0.0
18000.0, 60 months,14.08,419.58,C3,10+ years,MORTGAGE,80248.0,credit_card,23.18,22.0,0.0,19390.0,34.6,35.0,3.0,0.0
20000.0, 36 months,10.42,649.3,B3,,RENT,105000.0,house,10.26,7.0,0.0,7100.0,35.9,16.0,0.0,0.0
6000.0, 36 months,12.74,201.42,C1,10+ years,OWN,65000.0,debt_consolidation,24.85,10.0,1.0,9369.0,44.6,14.0,1.0,1.0
11750.0, 36 months,22.91,454.29,E1,< 1 year,MORTGAGE,32000.0,debt_consolidation,26.78,12.0,0.0,11332.0,29.9,20.0,0.0,0.0
25000.0, 60 months,15.99,607.82,C5,10+ years,OWN,60000.0,debt_consolidation,28.18,17.0,1.0,7967.0,28.7,38.0,2.0,1.0
35800.0, 60 months,15.99,870.4,C5,7 years,MORTGAGE,170000.0,debt_consolidation,25.71,12.0,2.0,5105.0,41.5,27.0,2.0,0.0
32000.0, 36 months,17.99,1156.72,D2,10+ years,RENT,77615.0,small_business,26.94,12.0,0.0,19694.0,79.7,21.0,0.0,0.0
25000.0, 36 months,13.59,849.48,C2,2 years,OWN,84000.0,home_improvement,15.25,13.0,1.0,7962.0,29.0,20.0,1.0,0.0
8000.0, 36 months,15.05,277.52,C4,< 1 year,RENT,40000.0,major_purchase,17.22,6.0,0.0,5069.0,53.4,11.0,0.0,0.0
